text,label
could you enable bedroom lamp,LIGHT_ON
can you switch off hall lamp,LIGHT_OFF
please turn off garage lamp for me,LIGHT_OFF
could you switch on hall light for me,LIGHT_ON
power on garage lamp for me,LIGHT_ON
hey stop office lamp right now,LIGHT_OFF
please turn off garage light for me,LIGHT_OFF
would you activate office led,LIGHT_ON
please switch off kitchen led please,LIGHT_OFF
would you turn off kitchen light,LIGHT_OFF
could you enable bedroom led for me,LIGHT_ON
hey enable garage light please,LIGHT_ON
disable kitchen lamp for me,LIGHT_OFF
hey power on office lights,LIGHT_ON
would you turn on bathroom lights,LIGHT_ON
hey activate office lamp for me,LIGHT_ON
would you enable hall lights,LIGHT_ON
hey power off garage led right now,LIGHT_OFF
turn on kitchen led,LIGHT_ON
could you deactivate hall light,LIGHT_OFF
would you disable living room led right now,LIGHT_OFF
hey disable office lights right now,LIGHT_OFF
hey switch on lamp right now,LIGHT_ON
power on garage lights right now,LIGHT_ON
could you stop hall lights for me,LIGHT_OFF
would you disable bathroom lights right now,LIGHT_OFF
could you power on office lamp for me,LIGHT_ON
please turn on living room lamp,LIGHT_ON
start hall lights,LIGHT_ON
please activate bathroom lights please,LIGHT_ON
please disable bathroom light please,LIGHT_OFF
can you enable hall led right now,LIGHT_ON
switch off office light,LIGHT_OFF
can you disable garage led for me,LIGHT_OFF
could you switch on bedroom lamp for me,LIGHT_ON
could you power off garage lamp,LIGHT_OFF
could you start hall led for me,LIGHT_ON
start kitchen lights please,LIGHT_ON
turn off lights please,LIGHT_OFF
power on bathroom light right now,LIGHT_ON
hey power off bedroom lamp right now,LIGHT_OFF
can you deactivate led for me,LIGHT_OFF
could you start office led,LIGHT_ON
would you enable living room light please,LIGHT_ON
would you enable bathroom lights for me,LIGHT_ON
turn on kitchen led for me,LIGHT_ON
would you activate led,LIGHT_ON
can you power off kitchen lamp please,LIGHT_OFF
could you turn on kitchen lamp,LIGHT_ON
hey turn off light for me,LIGHT_OFF
can you power off bedroom lights please,LIGHT_OFF
switch on hall lights right now,LIGHT_ON
would you start bedroom lamp for me,LIGHT_ON
please deactivate living room led for me,LIGHT_OFF
please deactivate bedroom led please,LIGHT_OFF
hey start bedroom led,LIGHT_ON
would you switch off kitchen lights please,LIGHT_OFF
can you switch off hall lamp for me,LIGHT_OFF
would you stop kitchen led,LIGHT_OFF
hey turn off bathroom lamp please,LIGHT_OFF
could you deactivate bedroom led for me,LIGHT_OFF
hey power off living room led right now,LIGHT_OFF
power on led please,LIGHT_ON
could you enable lamp right now,LIGHT_ON
could you switch on living room lamp right now,LIGHT_ON
can you start bedroom lights please,LIGHT_ON
please turn on led right now,LIGHT_ON
could you activate hall lamp please,LIGHT_ON
please disable lights please,LIGHT_OFF
can you turn off garage led right now,LIGHT_OFF
hey power on hall lights right now,LIGHT_ON
can you activate kitchen led please,LIGHT_ON
hey switch on bathroom led,LIGHT_ON
hey switch on living room led please,LIGHT_ON
could you activate lamp right now,LIGHT_ON
can you stop living room led please,LIGHT_OFF
hey switch on hall light right now,LIGHT_ON
can you start bathroom lights please,LIGHT_ON
can you stop kitchen light for me,LIGHT_OFF
would you deactivate living room led for me,LIGHT_OFF
please power off garage led,LIGHT_OFF
can you start office led right now,LIGHT_ON
hey turn off hall light right now,LIGHT_OFF
could you power off kitchen lamp right now,LIGHT_OFF
can you disable light,LIGHT_OFF
can you power on garage light please,LIGHT_ON
would you stop garage light,LIGHT_OFF
could you power off bathroom light please,LIGHT_OFF
can you stop kitchen lights,LIGHT_OFF
could you turn off kitchen led please,LIGHT_OFF
would you disable office led for me,LIGHT_OFF
could you power on bedroom light right now,LIGHT_ON
can you start living room lamp,LIGHT_ON
can you power off light for me,LIGHT_OFF
could you stop bathroom light right now,LIGHT_OFF
please stop led for me,LIGHT_OFF
can you switch on bathroom lamp for me,LIGHT_ON
hey stop office led right now,LIGHT_OFF
please activate kitchen light please,LIGHT_ON
can you enable garage lights right now,LIGHT_ON
please switch on kitchen light please,LIGHT_ON
hey activate kitchen lamp please,LIGHT_ON
deactivate bedroom light right now,LIGHT_OFF
would you disable living room lamp for me,LIGHT_OFF
power off light,LIGHT_OFF
can you turn off kitchen lights right now,LIGHT_OFF
can you deactivate kitchen lights for me,LIGHT_OFF
please stop garage lamp right now,LIGHT_OFF
hey switch off garage light for me,LIGHT_OFF
hey disable kitchen lamp for me,LIGHT_OFF
please power off lamp for me,LIGHT_OFF
would you turn off garage lamp please,LIGHT_OFF
could you disable living room lamp for me,LIGHT_OFF
can you stop living room led,LIGHT_OFF
would you activate office lamp right now,LIGHT_ON
hey switch on bedroom lamp for me,LIGHT_ON
please disable lamp please,LIGHT_OFF
hey power on bedroom lights for me,LIGHT_ON
could you turn off garage light for me,LIGHT_OFF
could you power on bedroom light for me,LIGHT_ON
can you switch off bathroom lamp for me,LIGHT_OFF
hey activate kitchen lamp for me,LIGHT_ON
turn off hall lamp for me,LIGHT_OFF
please deactivate hall light for me,LIGHT_OFF
start bedroom led please,LIGHT_ON
hey switch off bedroom light right now,LIGHT_OFF
could you enable hall lights please,LIGHT_ON
hey switch on bedroom lamp please,LIGHT_ON
please power on bathroom light,LIGHT_ON
please enable led right now,LIGHT_ON
please activate living room led right now,LIGHT_ON
can you stop office light for me,LIGHT_OFF
would you switch on bathroom led for me,LIGHT_ON
can you switch off hall lights,LIGHT_OFF
would you switch on lamp please,LIGHT_ON
turn off bedroom lights please,LIGHT_OFF
can you turn on office lights,LIGHT_ON
hey disable kitchen lights,LIGHT_OFF
enable bathroom led,LIGHT_ON
please enable bedroom lamp please,LIGHT_ON
please enable kitchen lights for me,LIGHT_ON
could you switch off garage light please,LIGHT_OFF
could you turn on lights,LIGHT_ON
please stop living room led,LIGHT_OFF
could you power on garage lamp right now,LIGHT_ON
switch off hall led please,LIGHT_OFF
can you power on hall lights right now,LIGHT_ON
power off bedroom lamp please,LIGHT_OFF
could you turn off garage lights right now,LIGHT_OFF
hey turn on kitchen lights for me,LIGHT_ON
power on bedroom led,LIGHT_ON
could you power on garage led,LIGHT_ON
hey power off living room light please,LIGHT_OFF
could you turn off hall lamp right now,LIGHT_OFF
hey disable hall light,LIGHT_OFF
hey switch on bathroom lamp for me,LIGHT_ON
hey turn off office lamp right now,LIGHT_OFF
please power off kitchen light,LIGHT_OFF
would you stop light please,LIGHT_OFF
would you power on bathroom lights please,LIGHT_ON
can you power off garage led,LIGHT_OFF
start bathroom led right now,LIGHT_ON
hey activate garage light for me,LIGHT_ON
could you switch on office lamp for me,LIGHT_ON
can you start bathroom light please,LIGHT_ON
could you switch on hall led please,LIGHT_ON
start garage light for me,LIGHT_ON
please enable garage led right now,LIGHT_ON
switch on hall light right now,LIGHT_ON
switch off bedroom led for me,LIGHT_OFF
please switch off hall lights,LIGHT_OFF
please turn off bathroom lights,LIGHT_OFF
can you disable lights right now,LIGHT_OFF
would you turn on bedroom led please,LIGHT_ON
please switch on bedroom led right now,LIGHT_ON
could you switch off garage lamp right now,LIGHT_OFF
please turn on living room led right now,LIGHT_ON
can you activate bedroom lamp for me,LIGHT_ON
hey deactivate living room led right now,LIGHT_OFF
hey disable living room lights for me,LIGHT_OFF
can you power on hall lamp right now,LIGHT_ON
would you switch off living room lights for me,LIGHT_OFF
can you switch off office lamp right now,LIGHT_OFF
deactivate garage light please,LIGHT_OFF
please switch on lights for me,LIGHT_ON
could you start lamp,LIGHT_ON
stop kitchen lights,LIGHT_OFF
would you deactivate bedroom led right now,LIGHT_OFF
hey switch off bathroom lights right now,LIGHT_OFF
could you enable bedroom lamp right now,LIGHT_ON
can you power on hall led right now,LIGHT_ON
activate office lights right now,LIGHT_ON
can you activate kitchen lamp for me,LIGHT_ON
hey activate office lamp please,LIGHT_ON
would you stop hall lamp,LIGHT_OFF
could you switch on bedroom led right now,LIGHT_ON
please turn on bathroom lights for me,LIGHT_ON
please power off garage lights,LIGHT_OFF
hey activate bedroom light,LIGHT_ON
would you switch on led,LIGHT_ON
could you stop bedroom led please,LIGHT_OFF
can you turn on kitchen light please,LIGHT_ON
would you activate office lights please,LIGHT_ON
can you switch on garage led right now,LIGHT_ON
would you start kitchen lamp for me,LIGHT_ON
would you stop living room light for me,LIGHT_OFF
hey turn off kitchen light please,LIGHT_OFF
hey switch off bedroom led right now,LIGHT_OFF
hey disable kitchen led for me,LIGHT_OFF
could you power on bedroom lights,LIGHT_ON
would you activate bathroom led,LIGHT_ON
power on hall light for me,LIGHT_ON
could you disable living room lights,LIGHT_OFF
power off hall led right now,LIGHT_OFF
would you switch off kitchen lamp please,LIGHT_OFF
turn off bedroom lamp for me,LIGHT_OFF
disable bathroom lights for me,LIGHT_OFF
please disable bathroom lamp for me,LIGHT_OFF
please power off hall led please,LIGHT_OFF
can you deactivate hall lamp please,LIGHT_OFF
please enable hall light for me,LIGHT_ON
disable kitchen lights please,LIGHT_OFF
could you turn on led right now,LIGHT_ON
could you power off bedroom led please,LIGHT_OFF
hey power on garage lamp right now,LIGHT_ON
please activate garage lights,LIGHT_ON
can you power on kitchen light please,LIGHT_ON
would you turn off bathroom light right now,LIGHT_OFF
hey power off hall light please,LIGHT_OFF
please turn off bathroom light,LIGHT_OFF
please turn off light please,LIGHT_OFF
could you disable living room lamp right now,LIGHT_OFF
turn off garage lights for me,LIGHT_OFF
hey turn off bathroom light,LIGHT_OFF
would you switch on hall light right now,LIGHT_ON
please activate hall lights,LIGHT_ON
hey switch off lamp please,LIGHT_OFF
can you switch off light for me,LIGHT_OFF
would you deactivate bedroom lights right now,LIGHT_OFF
please switch on bedroom lights for me,LIGHT_ON
turn on bathroom lights,LIGHT_ON
would you turn off hall lights for me,LIGHT_OFF
hey deactivate kitchen lamp right now,LIGHT_OFF
please start office led right now,LIGHT_ON
can you switch off living room led for me,LIGHT_OFF
please stop hall lamp please,LIGHT_OFF
could you turn on living room light please,LIGHT_ON
could you start hall lights please,LIGHT_ON
would you power on living room lamp right now,LIGHT_ON
switch off living room light right now,LIGHT_OFF
hey start living room light right now,LIGHT_ON
could you power off bathroom lamp for me,LIGHT_OFF
hey disable office lamp,LIGHT_OFF
would you turn off bedroom lamp please,LIGHT_OFF
could you start led please,LIGHT_ON
can you disable office led right now,LIGHT_OFF
please power on hall lights right now,LIGHT_ON
please turn on hall lights please,LIGHT_ON
would you power on light,LIGHT_ON
can you power on garage light right now,LIGHT_ON
switch off office light for me,LIGHT_OFF
could you switch on office light right now,LIGHT_ON
would you switch off light for me,LIGHT_OFF
please enable office lamp please,LIGHT_ON
can you stop hall led,LIGHT_OFF
please stop living room light please,LIGHT_OFF
would you power off bathroom light right now,LIGHT_OFF
could you switch on living room led,LIGHT_ON
disable bathroom light,LIGHT_OFF
would you switch off bedroom lights please,LIGHT_OFF
could you power on kitchen led for me,LIGHT_ON
could you turn on office led right now,LIGHT_ON
hey disable office lights,LIGHT_OFF
deactivate office led right now,LIGHT_OFF
could you power on office lights for me,LIGHT_ON
could you enable bedroom led please,LIGHT_ON
would you switch off garage lights right now,LIGHT_OFF
could you power on bathroom lights please,LIGHT_ON
can you deactivate hall light please,LIGHT_OFF
please turn on kitchen lights,LIGHT_ON
purple elephant please,UNKNOWN
would you switch off kitchen light,LIGHT_OFF
can you switch on bathroom lights please,LIGHT_ON
hey power off garage led,LIGHT_OFF
turn off kitchen lamp for me,LIGHT_OFF
please enable bedroom light,LIGHT_ON
hey disable lights please,LIGHT_OFF
hey power off kitchen lamp right now,LIGHT_OFF
could you activate bathroom light right now,LIGHT_ON
power on bedroom lamp right now,LIGHT_ON
could you disable lamp right now,LIGHT_OFF
can you power on light,LIGHT_ON
please activate living room led please,LIGHT_ON
would you enable garage lamp please,LIGHT_ON
could you turn off bedroom light please,LIGHT_OFF
could you stop kitchen light,LIGHT_OFF
turn off hall light,LIGHT_OFF
please switch off living room lights please,LIGHT_OFF
hey switch off hall lamp,LIGHT_OFF
can you activate led for me,LIGHT_ON
can you deactivate bedroom lamp,LIGHT_OFF
disable lamp please,LIGHT_OFF
could you switch on bathroom light for me,LIGHT_ON
hey stop led please,LIGHT_OFF
can you disable hall led for me,LIGHT_OFF
could you enable bedroom light please,LIGHT_ON
please switch off living room lights for me,LIGHT_OFF
could you stop kitchen lights right now,LIGHT_OFF
can you deactivate living room light right now,LIGHT_OFF
can you disable living room lights right now,LIGHT_OFF
